Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
18065,Unknown,South,Basic,E-Wallet,47.0,21,2,0.0,0
18066,Male,South,Basic,E-Wallet,39.0,105,1,104.59,1
18067,Female,South,Pro,PayPal,,118,3,85.51,1
18068,Male,north,Basic,Crypto,42.0,15,2,17.35,1
18069,Female,West,PLUS,PayPal,23.0,2,2,107.86,1
18070,Female,North,BASIC,E-Wallet,35.0,122,1,,1
18071,Female,South,Pro,Crypto,36.0,34,3,133.98,1
18072,Female,North,Basic,Credit Card,36.0,104,2,0.0,1
18073,Female,West,Basic,Crypto,25.0,102,2,0.0,1
18074,Female,North,Pro,Credit Card,29.0,148,1,71.45,1
18075,Non-Binary,east,Basic,E-Wallet,35.0,56,0,50.34,1
18076,Male,South,Pro,E-Wallet,26.0,46,2,90.71,0
18077,Female,South,PRO,Credit Card,36.0,161,2,65.07,0
18078,Female,south,Pro,Crypto,27.0,47,1,63.68,1
18079,Male,North,Pro,PayPal,44.0,166,0,61.08,1
18080,Female,North,Pro,Crypto,49.0,86,3,82.45,1
18081,Male,North,Pro,Credit Card,31.0,119,3,52.61,1
18082,Male,South,Pro,,43.0,157,4,96.91,1
18083,Male,North,Plus,PayPal,31.0,177,3,211.86,1
18084,Male,South,Basic,PayPal,24.0,96,0,74.69,1
18085,Female,north,Pro,PayPal,29.0,143,4,22.33,1
18086,Female,South,Basic,Credit Card,34.0,93,2,0.0,1
18087,Unknown,East,Basic,E-Wallet,16.0,2,0,50.92,1
18088,Female,North,Basic,Crypto,40.0,60,3,37.49,1
18089,Male,South,PLUS,PayPal,34.0,1,2,170.19,1
18090,Non-Binary,East,Pro,Credit Card,44.0,25,0,146.4,0
18091,Non-Binary,East,Pro,Crypto,40.0,17,2,175.67,1
18092,Female,West,Basic,PayPal,35.0,65,5,62.37,1
18093,Female,North,Basic,E-Wallet,30.0,39,1,0.0,0
18094,Unknown,south,Plus,Crypto,49.0,130,1,154.16,1
18095,Female,West,Basic,,55.0,16,1,86.42,1
18096,Unknown,North,Basic,Credit Card,30.0,151,1,101.79,1
18097,Male,east,Basic,Credit Card,,1,3,22.49,0
18098,Male,north,Pro,Credit Card,26.0,69,3,106.44,1
18099,Female,South,Basic,E-Wallet,28.0,167,1,59.21,1
18100,Female,East,BASIC,Crypto,30.0,153,2,66.04,1
18101,Non-Binary,West,Pro,PayPal,40.0,48,4,131.42,1
18102,Unknown,North,Basic,E-Wallet,23.0,56,2,0.0,1
18103,Male,North,Pro,PayPal,49.0,55,3,114.27,0
18104,Male,West,Basic,PayPal,43.0,75,2,27.41,0
18105,Non-Binary,North,Basic,Credit Card,40.0,20,0,38.77,1
18106,Female,north,PRO,PayPal,31.0,15,2,47.92,0
18107,Male,North,PLUS,PayPal,42.0,5,2,128.19,1
18108,Female,East,Pro,E-Wallet,4.0,33,0,75.86,0
18109,Female,East,Pro,Credit Card,38.0,58,0,109.72,0
18110,Female,south,Basic,PayPal,35.0,66,3,0.0,1
18111,Female,North,Basic,PayPal,15.0,40,0,33.08,0
18112,Male,South,Basic,PayPal,38.0,146,1,96.77,0
18113,Unknown,East,Plus,Crypto,,156,2,248.97,1
18114,Female,North,PLUS,Crypto,15.0,31,0,164.78,0
18115,Female,South,Plus,Credit Card,22.0,9,2,147.97,0
18116,Male,North,BASIC,E-Wallet,54.0,118,2,16.83,1
18117,Female,North,Pro,Credit Card,32.0,92,2,112.28,0
18118,Male,West,Pro,Crypto,43.0,76,3,110.92,0
18119,Male,South,Pro,Credit Card,45.0,19,-1,,0
18120,Female,East,PRO,E-Wallet,37.0,155,1,54.69,1
18121,Male,South,Pro,Credit Card,44.0,26,2,39.44,1
18122,Female,South,Basic,PayPal,12.0,152,3,,1
18123,Male,South,Basic,E-Wallet,31.0,123,3,78.17,1
18124,Female,West,Basic,E-Wallet,3.0,28,1,0.09,0
18125,Male,North,Basic,E-Wallet,16.0,115,4,10.38,1
18126,Male,East,Basic,Credit Card,28.0,142,3,24.69,1
18127,Male,West,Basic,Credit Card,27.0,172,3,0.0,1
18128,Unknown,East,Basic,PayPal,34.0,44,1,111.72,0
18129,Non-Binary,West,Pro,E-Wallet,33.0,29,5,107.11,0
18130,Male,North,Plus,PayPal,35.0,37,1,192.7,1
18131,Female,East,Plus,E-Wallet,35.0,31,0,114.94,0
18132,Female,South,Basic,Crypto,37.0,49,0,20.68,1
18133,Unknown,West,BASIC,Credit Card,24.0,70,1,60.61,1
18134,Male,east,Basic,PayPal,26.0,162,3,42.85,1
18135,Female,North,Plus,Credit Card,,75,1,271.97,1
18136,Male,East,Pro,Credit Card,33.0,86,1,115.27,0
18137,Male,West,Basic,Crypto,23.0,4,1,5.97,0
18138,Unknown,North,Plus,Crypto,44.0,106,4,162.23,1
18139,Female,South,Basic,E-Wallet,41.0,118,2,47.25,1
18140,Male,West,Plus,,25.0,30,2,202.65,1
18141,Male,West,Basic,E-Wallet,31.0,96,1,0.0,1
18142,Female,North,Basic,Crypto,54.0,0,1,0.0,1
18143,Female,West,Pro,Crypto,35.0,85,0,98.85,1
18144,Male,east,Plus,PayPal,37.0,64,1,67.57,0
18145,Unknown,South,Plus,Crypto,27.0,142,0,209.22,1
18146,Male,East,Pro,PayPal,30.0,102,0,90.53,1
18147,Male,North,Basic,Crypto,49.0,179,1,25.36,1
18148,Unknown,West,Basic,PayPal,35.0,165,1,0.0,1
18149,Male,South,Plus,Credit Card,33.0,23,1,226.63,0
18150,Male,North,Pro,,34.0,150,6,34.01,1
18151,Female,East,Pro,Crypto,59.0,46,2,131.47,0
18152,Non-Binary,west,Basic,PayPal,34.0,134,0,120.6,1
18153,Male,West,Pro,Crypto,25.0,158,2,156.42,0
18154,Unknown,North,Basic,PayPal,,6,3,41.32,1
18155,Female,East,Pro,PayPal,41.0,3,0,,1
18156,Male,West,Plus,Crypto,19.0,103,2,198.4,1
18157,Female,east,Pro,E-Wallet,38.0,51,1,82.2,1
18158,Male,South,Basic,PayPal,26.0,81,2,43.69,1
18159,Female,West,Basic,Credit Card,15.0,79,3,0.0,1
18160,Female,South,Basic,Crypto,24.0,47,3,66.02,1
18161,Unknown,West,Plus,Credit Card,34.0,94,0,134.3,1
18162,Male,North,Basic,PayPal,47.0,65,0,86.97,1
18163,Female,West,Plus,PayPal,43.0,109,3,110.43,1
18164,Female,West,Pro,Crypto,31.0,124,5,65.42,1
18165,Male,East,Pro,,43.0,126,3,76.95,1
18166,Male,east,Plus,Credit Card,30.0,99,4,137.05,1
18167,Male,South,Pro,E-Wallet,19.0,172,0,63.93,1
18168,Female,south,Plus,,34.0,39,0,164.63,1
18169,Female,South,Basic,E-Wallet,,34,4,6.08,1
18170,Male,West,Pro,Crypto,41.0,23,0,55.98,0
18171,Non-Binary,West,Pro,Credit Card,42.0,162,1,75.78,1
18172,Non-Binary,South,BASIC,Crypto,,93,2,66.09,1
18173,Female,North,Pro,E-Wallet,35.0,164,1,135.6,0
18174,Male,North,Pro,E-Wallet,,108,2,61.15,1
18175,Female,West,Plus,E-Wallet,42.0,161,4,169.94,1
18176,Male,North,Basic,Crypto,,102,1,45.87,1
18177,Male,North,Pro,PayPal,39.0,151,0,143.35,0
18178,Female,South,Basic,PayPal,20.0,92,4,113.25,1
18179,Male,North,Pro,Credit Card,41.0,3,1,0.0,1
18180,Male,North,Basic,Crypto,44.0,104,5,0.0,1
18181,Male,West,Pro,Crypto,27.0,177,3,81.02,1
18182,Male,West,Basic,Crypto,46.0,77,1,0.0,1
18183,Male,West,Basic,E-Wallet,18.0,151,1,0.0,1
18184,Unknown,North,Basic,Crypto,44.0,101,4,0.0,1
18185,Male,South,BASIC,PayPal,48.0,115,1,41.85,1
18186,Male,East,Pro,Credit Card,37.0,97,2,71.18,1
18187,Male,West,Plus,PayPal,32.0,35,4,205.43,1
18188,Unknown,West,Basic,Crypto,,78,4,22.59,1
18189,Female,West,Basic,Credit Card,27.0,34,3,34.62,1
18190,Male,South,BASIC,Credit Card,60.0,28,2,94.45,1
18191,Non-Binary,East,Pro,,28.0,35,2,95.54,0
18192,Male,East,Basic,Crypto,,67,2,35.3,1
18193,Male,West,Basic,PayPal,26.0,138,2,0.0,1
18194,Male,North,Basic,PayPal,49.0,54,1,35.13,1
18195,Male,west,Basic,E-Wallet,54.0,48,2,6.62,1
18196,Male,West,Basic,E-Wallet,37.0,56,1,33.52,0
18197,Female,North,Basic,E-Wallet,36.0,98,1,0.0,1
18198,Male,North,Pro,,24.0,86,1,75.0,1
18199,Female,West,Pro,Crypto,23.0,54,4,38.6,0
18200,Male,South,Basic,E-Wallet,36.0,55,5,97.05,0
18201,Male,South,Pro,E-Wallet,48.0,73,1,124.43,1
18202,Female,North,Basic,PayPal,28.0,3,0,31.48,0
18203,Unknown,West,Plus,E-Wallet,,108,2,163.59,1
18204,Male,South,Basic,,27.0,152,5,29.71,1
18205,Female,West,Pro,Credit Card,,129,2,132.59,0
18206,Male,west,Pro,E-Wallet,36.0,146,1,62.99,1
18207,Male,West,BASIC,Credit Card,32.0,87,5,170.03,1
18208,Male,South,Plus,E-Wallet,13.0,135,2,152.49,1
18209,Male,East,Basic,Credit Card,27.0,63,3,0.0,1
18210,Male,West,Pro,E-Wallet,35.0,133,2,,1
18211,Male,south,Basic,PayPal,33.0,83,1,36.21,1
18212,Female,East,BASIC,Crypto,40.0,13,1,11.91,1
18213,Male,North,PRO,Credit Card,41.0,103,2,,1
18214,Female,South,Basic,Crypto,31.0,104,2,0.0,1
18215,Male,East,Basic,PayPal,24.0,125,1,5.05,1
18216,Female,South,Basic,E-Wallet,49.0,70,2,48.08,1
18217,Female,East,Pro,E-Wallet,20.0,108,1,121.69,1
18218,Male,East,Basic,PayPal,28.0,29,0,105.51,1
18219,Male,South,Basic,Crypto,25.0,7,1,103.13,1
18220,Female,North,Pro,Crypto,41.0,141,3,-10.0,1
18221,Non-Binary,West,Basic,Crypto,47.0,47,1,0.0,1
18222,Male,East,BASIC,Crypto,,27,1,0.0,1
18223,Male,west,Basic,Credit Card,36.0,133,3,37.17,1
18224,Non-Binary,North,Basic,Crypto,38.0,157,3,0.0,1
18225,Male,West,Basic,Credit Card,52.0,131,0,24.76,0
18226,Female,West,Plus,PayPal,16.0,99,4,152.42,0
18227,Male,South,Basic,E-Wallet,41.0,66,0,46.76,0
18228,Male,South,Basic,Credit Card,37.0,137,2,32.23,1
18229,Female,North,Basic,Crypto,30.0,101,1,61.18,1
18230,Female,South,Basic,E-Wallet,,26,2,18.28,1
18231,Male,East,Pro,,41.0,172,1,122.92,1
18232,Female,North,Basic,E-Wallet,39.0,74,2,0.0,1
18233,Female,South,Basic,PayPal,55.0,99,1,14.02,1
18234,Female,South,BASIC,Crypto,35.0,34,1,46.99,1
18235,Male,North,Plus,PayPal,34.0,12,2,153.93,0
18236,Female,East,Basic,E-Wallet,32.0,119,1,0.0,1
18237,Female,North,Basic,PayPal,39.0,54,2,0.0,0
18238,Female,South,Pro,Crypto,33.0,42,1,51.22,1
18239,Female,South,Basic,,34.0,72,2,0.0,0
18240,Male,north,Pro,PayPal,34.0,67,0,85.55,1
18241,Female,East,PRO,Crypto,32.0,42,2,39.25,0
18242,Female,east,Basic,,27.0,39,0,71.11,1
18243,Male,West,PRO,PayPal,38.0,113,2,55.15,1
18244,Female,East,Plus,Credit Card,31.0,158,4,118.73,1
18245,Male,North,Pro,PayPal,40.0,2,1,124.71,1
18246,Female,East,Plus,E-Wallet,35.0,120,1,155.83,1
18247,Male,East,Basic,E-Wallet,30.0,144,2,0.0,1
18248,Female,West,Basic,,49.0,79,0,51.74,1
18249,Unknown,East,Plus,PayPal,32.0,38,6,123.83,1
18250,Female,West,Basic,PayPal,40.0,96,0,48.0,1
18251,Unknown,West,Plus,PayPal,27.0,76,1,144.12,1
18252,Unknown,East,Basic,Credit Card,13.0,75,1,0.0,0
18253,Male,South,Plus,Crypto,28.0,146,1,140.6,1
18254,Female,North,Basic,PayPal,12.0,21,3,118.3,1
18255,Female,North,Basic,Credit Card,31.0,7,1,99.47,0
18256,Non-Binary,East,Plus,E-Wallet,48.0,107,2,191.75,0
18257,Male,North,Basic,PayPal,24.0,127,2,-10.0,0
18258,Unknown,North,Basic,PayPal,12.0,17,1,31.83,1
18259,Female,West,Basic,PayPal,49.0,133,1,49.71,1
18260,Female,South,Pro,Credit Card,29.0,3,3,82.41,0
18261,Male,North,Plus,PayPal,33.0,116,1,124.85,1
18262,Male,South,Basic,PayPal,41.0,168,2,0.0,1
18263,Female,North,Basic,Crypto,,178,1,58.17,1
18264,Male,South,Basic,Credit Card,41.0,11,2,0.0,1
18265,Non-Binary,South,Pro,Crypto,43.0,111,0,,1
18266,Male,North,Basic,Crypto,16.0,36,0,64.6,1
18267,Female,West,Basic,Crypto,19.0,1,1,100.06,0
18268,Male,South,Basic,Crypto,45.0,2,4,69.42,1
18269,Female,South,Pro,E-Wallet,26.0,172,1,,1
18270,Female,North,Plus,PayPal,27.0,84,3,165.36,1
18271,Male,South,Pro,Crypto,21.0,38,1,55.79,0
18272,Male,South,Basic,Credit Card,29.0,76,3,28.93,0
18273,Male,West,Pro,PayPal,30.0,111,7,126.86,1
18274,Female,South,Pro,Crypto,24.0,17,1,39.55,1
18275,Female,West,Basic,,23.0,12,2,21.15,1
18276,Female,south,Basic,Credit Card,37.0,13,0,0.0,0
18277,Female,South,Basic,E-Wallet,25.0,40,4,12.68,1
18278,Female,West,Pro,Credit Card,27.0,39,2,88.66,1
18279,Male,West,Pro,E-Wallet,12.0,88,0,48.87,1
18280,Male,East,Pro,E-Wallet,53.0,100,0,9.87,1
18281,Male,South,Basic,E-Wallet,43.0,47,2,0.88,1
18282,Unknown,West,Basic,Crypto,29.0,9,4,0.0,1
18283,Non-Binary,South,Plus,Crypto,25.0,120,1,264.9,1
18284,Male,South,Basic,E-Wallet,,53,2,21.92,0
18285,Female,South,Plus,E-Wallet,,162,1,200.78,0
18286,Non-Binary,North,Pro,Crypto,21.0,151,1,41.84,1
18287,Female,East,Basic,E-Wallet,8.0,48,4,0.0,0
18288,Male,North,Basic,Crypto,28.0,169,1,0.0,1
18289,Male,East,Plus,E-Wallet,18.0,83,0,169.67,1
18290,Female,South,Basic,Crypto,35.0,49,0,0.0,1
18291,Unknown,South,Plus,Credit Card,,148,2,162.41,0
18292,Female,West,Basic,E-Wallet,24.0,155,0,28.28,1
18293,Male,East,Pro,E-Wallet,28.0,154,1,101.85,1
18294,Male,East,Plus,Credit Card,51.0,96,2,133.08,0
18295,Female,North,PLUS,PayPal,41.0,67,4,143.29,1
18296,Non-Binary,East,Basic,E-Wallet,29.0,98,3,113.63,1
18297,Female,South,Pro,PayPal,56.0,83,3,35.53,1
18298,Female,West,Basic,Credit Card,22.0,133,1,32.38,1
18299,Male,North,BASIC,E-Wallet,,133,1,33.19,1
18300,Non-Binary,West,BASIC,PayPal,32.0,59,0,10.47,0
18301,Female,east,Basic,E-Wallet,18.0,80,0,0.0,0
18302,Male,East,Basic,E-Wallet,,146,3,0.0,1
18303,Female,North,Basic,,35.0,112,3,9.18,1
18304,Male,East,Plus,PayPal,26.0,16,1,141.86,0
18305,Male,West,Pro,Crypto,38.0,176,3,44.76,1
18306,Male,South,Basic,Crypto,35.0,130,2,,1
18307,Male,North,Plus,PayPal,30.0,109,5,168.49,1
18308,Male,East,Basic,PayPal,,33,0,0.0,1
18309,Female,West,Basic,Crypto,19.0,61,3,24.31,1
18310,Female,South,Pro,E-Wallet,55.0,86,2,81.49,1
18311,Female,east,Basic,E-Wallet,20.0,122,1,22.15,1
18312,Male,North,Pro,Credit Card,50.0,122,3,128.0,1
18313,Male,east,Basic,E-Wallet,25.0,126,2,74.47,1
18314,Female,East,Basic,PayPal,41.0,81,4,49.12,1
18315,Male,East,Basic,PayPal,,161,2,63.65,1
18316,Male,South,Plus,,40.0,156,0,179.26,0
18317,Non-Binary,South,Pro,PayPal,41.0,59,2,101.39,1
18318,Female,East,Pro,Crypto,17.0,171,0,,1
18319,Non-Binary,East,Pro,Credit Card,27.0,142,0,81.46,1
18320,Female,North,Basic,Credit Card,20.0,44,2,84.71,1
18321,Male,East,Pro,E-Wallet,35.0,74,2,69.95,0
18322,Female,West,Basic,E-Wallet,20.0,102,0,23.84,1
18323,Male,west,Basic,Crypto,14.0,8,3,73.0,0
18324,Female,North,Pro,Crypto,31.0,34,6,82.58,1
18325,Male,South,Basic,E-Wallet,11.0,9,0,25.97,1
18326,Non-Binary,East,Basic,E-Wallet,36.0,103,2,29.85,1
18327,Male,North,Plus,Crypto,21.0,165,4,,1
18328,Unknown,south,PRO,E-Wallet,25.0,126,4,96.46,1
18329,Non-Binary,north,Pro,Credit Card,11.0,156,2,65.43,1
18330,Female,South,Basic,Crypto,50.0,173,2,,1
18331,Female,East,BASIC,E-Wallet,19.0,115,2,54.85,1
18332,Female,North,Pro,PayPal,30.0,44,1,49.94,0
18333,Non-Binary,East,Pro,PayPal,16.0,76,2,144.57,1
18334,Female,North,Pro,Crypto,25.0,117,3,20.4,1
18335,Female,South,Plus,PayPal,51.0,52,3,74.42,1
18336,Female,North,Plus,PayPal,36.0,83,3,144.48,1
18337,Unknown,West,BASIC,Credit Card,,1,0,41.39,0
18338,Female,West,Plus,Crypto,,131,2,100.43,1
18339,Female,north,Pro,PayPal,28.0,18,3,95.48,1
18340,Female,west,Pro,E-Wallet,33.0,98,1,85.18,1
18341,Non-Binary,east,Basic,Crypto,41.0,138,2,,1
18342,Female,West,Pro,Crypto,30.0,82,1,81.18,1
18343,Male,West,PLUS,PayPal,36.0,159,1,153.64,1
18344,Female,east,Pro,PayPal,36.0,141,3,101.45,1
18345,Unknown,East,PRO,Credit Card,30.0,176,1,97.43,1
18346,Female,South,BASIC,E-Wallet,26.0,68,1,24.35,1
18347,Non-Binary,East,Basic,,28.0,152,1,0.0,1
18348,Male,North,BASIC,Credit Card,40.0,141,2,43.19,0
18349,Female,West,Basic,E-Wallet,41.0,166,2,71.31,1
18350,Female,south,Pro,PayPal,22.0,139,0,24.26,1
18351,Non-Binary,East,BASIC,Credit Card,31.0,123,2,0.0,1
18352,Male,West,Pro,Crypto,26.0,176,2,55.65,1
18353,Non-Binary,North,Basic,Credit Card,41.0,83,0,58.23,0
18354,Female,north,Basic,E-Wallet,29.0,117,4,40.18,1
18355,Male,south,Basic,Credit Card,56.0,116,1,0.0,1
18356,Male,North,Plus,Credit Card,,17,2,162.87,0
18357,Male,West,BASIC,Crypto,45.0,0,6,5.15,0
18358,Female,East,Basic,E-Wallet,23.0,106,3,12.64,1
18359,Male,North,PLUS,Crypto,34.0,3,1,130.24,0
18360,Male,East,PLUS,PayPal,40.0,11,-1,125.69,1
18361,Non-Binary,West,Pro,E-Wallet,,153,1,22.6,0
18362,Male,West,Basic,Credit Card,34.0,159,2,51.75,1
18363,Male,East,Basic,Crypto,,100,1,119.51,1
18364,Female,West,Plus,Crypto,30.0,78,2,154.6,1
18365,Female,south,Plus,E-Wallet,25.0,51,1,175.1,0
18366,Female,north,PRO,Crypto,52.0,98,1,95.98,0
18367,Female,South,BASIC,E-Wallet,,89,1,47.07,1
18368,Female,South,Basic,PayPal,35.0,14,4,0.0,1
18369,Female,South,Basic,E-Wallet,26.0,135,1,18.59,1
18370,Male,East,Pro,E-Wallet,24.0,29,0,68.37,1
18371,Male,East,Basic,PayPal,41.0,126,2,54.89,1
18372,Female,West,Plus,PayPal,31.0,125,3,163.9,1
18373,Male,east,Basic,Credit Card,38.0,94,2,68.05,1
18374,Female,West,Pro,Crypto,11.0,7,4,96.0,1
18375,Female,East,Basic,PayPal,39.0,92,2,76.66,1
18376,Male,West,Pro,PayPal,26.0,144,0,117.15,1
18377,Male,North,BASIC,Crypto,15.0,15,3,26.97,0
18378,Male,West,Pro,Crypto,52.0,112,2,23.95,1
18379,Female,North,Pro,Credit Card,40.0,44,2,107.81,0
18380,Female,West,Basic,Credit Card,36.0,137,2,73.25,0
18381,Female,East,Plus,E-Wallet,46.0,146,1,161.67,1
18382,Male,east,Pro,Credit Card,36.0,166,2,80.33,1
18383,Female,North,Plus,PayPal,26.0,49,2,151.86,0
18384,Non-Binary,South,Plus,PayPal,32.0,59,0,153.57,0
18385,Male,South,Plus,Crypto,27.0,67,2,158.24,1
18386,Female,West,Basic,Credit Card,28.0,126,1,69.59,1
18387,Unknown,East,Basic,E-Wallet,21.0,159,2,14.25,1
18388,Male,South,Plus,E-Wallet,24.0,79,2,181.08,1
18389,Female,east,Basic,E-Wallet,42.0,88,4,49.74,1
18390,Male,East,Basic,E-Wallet,37.0,85,3,37.14,1
18391,Female,east,PRO,Crypto,28.0,151,1,134.11,1
18392,Male,West,Basic,Credit Card,23.0,27,1,0.0,1
18393,Unknown,north,Pro,Credit Card,29.0,150,2,30.55,1
18394,Female,West,Plus,Credit Card,17.0,62,1,129.1,1
18395,Female,South,Pro,,35.0,117,0,65.28,1
18396,Female,North,Basic,E-Wallet,43.0,126,5,49.95,1
18397,Female,South,Basic,E-Wallet,57.0,72,1,17.28,1
18398,Female,North,Basic,Crypto,,65,1,7.91,1
18399,Non-Binary,North,Basic,Crypto,43.0,165,0,,1
18400,Unknown,west,Basic,E-Wallet,,27,3,20.22,1
18401,Female,East,BASIC,PayPal,22.0,153,3,40.95,1
18402,Unknown,East,Pro,Credit Card,22.0,59,0,77.82,1
18403,Female,North,Pro,Crypto,35.0,127,3,155.77,1
18404,Female,West,Plus,E-Wallet,24.0,24,3,176.54,1
18405,Female,South,Pro,Credit Card,27.0,148,1,111.34,1
18406,Male,south,Basic,Credit Card,,24,1,10.89,1
18407,Male,East,Pro,E-Wallet,26.0,57,2,147.96,1
18408,Male,East,Pro,PayPal,,37,3,,1
18409,Female,South,Basic,PayPal,9.0,45,0,0.0,0
18410,Male,south,Pro,,34.0,112,4,91.6,1
18411,Female,West,Basic,E-Wallet,34.0,99,2,96.03,1
18412,Unknown,South,Basic,Crypto,26.0,131,1,,0
18413,Male,West,Plus,PayPal,,146,2,69.34,1
18414,Female,East,Plus,,47.0,23,2,150.1,1
18415,Male,South,Pro,Crypto,34.0,54,0,78.07,1
18416,Male,East,PRO,,47.0,152,2,80.8,1
18417,Female,North,Plus,Credit Card,56.0,71,1,112.96,1
18418,Female,North,Plus,Credit Card,59.0,126,2,163.41,1
18419,Female,North,Basic,,22.0,64,3,4.04,1
18420,Male,South,Pro,Credit Card,22.0,67,1,-10.0,1
18421,Female,East,Basic,E-Wallet,29.0,139,0,16.75,1
18422,Male,South,Basic,Credit Card,,152,4,0.0,1
18423,Male,East,Basic,PayPal,49.0,148,1,74.86,1
18424,Male,West,Pro,E-Wallet,40.0,146,3,41.96,1
18425,Male,South,PLUS,Crypto,21.0,69,1,195.53,1
18426,Male,North,Plus,PayPal,27.0,179,1,,1
18427,Male,west,Basic,PayPal,33.0,53,0,0.0,1
18428,Unknown,East,Pro,Credit Card,,162,0,14.84,1
18429,Male,south,Basic,,34.0,2,1,33.96,1
18430,Male,East,BASIC,PayPal,22.0,32,2,90.1,1
18431,Male,East,Plus,E-Wallet,17.0,6,1,92.19,0
18432,Female,South,Basic,E-Wallet,24.0,104,1,0.0,1
18433,Male,South,Pro,Credit Card,,154,2,133.27,1
18434,Non-Binary,East,Basic,PayPal,38.0,0,1,89.28,0
18435,Unknown,East,Basic,E-Wallet,34.0,167,1,39.85,1
18436,Male,West,Pro,E-Wallet,43.0,145,5,61.51,1
18437,Female,north,Basic,Crypto,42.0,162,1,47.51,1
18438,Male,East,Basic,Credit Card,36.0,80,2,28.23,1
18439,Female,North,BASIC,PayPal,,38,1,57.38,1
18440,Female,West,Pro,E-Wallet,35.0,123,1,83.05,1
18441,Male,North,PLUS,Credit Card,32.0,10,1,135.26,0
18442,Male,North,Plus,PayPal,12.0,100,3,116.6,1
18443,Female,West,Plus,E-Wallet,45.0,44,0,125.67,1
18444,Female,east,Plus,PayPal,37.0,130,1,167.53,1
18445,Male,North,Plus,PayPal,21.0,179,1,119.63,1
18446,Female,East,Pro,Credit Card,48.0,59,4,121.97,1
18447,Female,East,Pro,Credit Card,28.0,91,3,44.59,1
18448,Non-Binary,South,Basic,Crypto,32.0,57,1,20.79,1
18449,Male,East,Plus,Crypto,44.0,110,1,55.57,1
18450,Female,East,Basic,Crypto,36.0,33,1,28.89,0
18451,Female,North,Basic,E-Wallet,47.0,155,1,47.24,1
18452,Male,east,Plus,Crypto,,60,0,188.85,1
18453,Female,East,Basic,PayPal,50.0,120,1,35.74,1
18454,Female,South,Plus,Credit Card,26.0,109,1,161.76,0
18455,Unknown,South,Pro,PayPal,47.0,164,2,84.46,1
18456,Male,North,Basic,Credit Card,11.0,143,0,,1
18457,Female,North,Pro,Credit Card,22.0,124,3,95.42,0
18458,Male,South,Plus,PayPal,36.0,172,2,229.36,1
18459,Unknown,South,Basic,PayPal,29.0,14,2,65.69,0
18460,Male,West,Pro,E-Wallet,33.0,3,0,99.85,0
18461,Unknown,East,Plus,Credit Card,34.0,22,2,157.12,0
18462,Unknown,North,Basic,Crypto,22.0,79,4,31.4,1
18463,Male,North,Basic,E-Wallet,22.0,15,1,72.06,1
18464,Non-Binary,East,BASIC,Crypto,36.0,87,2,65.59,1
18465,Unknown,East,BASIC,E-Wallet,27.0,52,6,68.06,0
18466,Male,north,Basic,Credit Card,47.0,9,1,99.86,1
18467,Female,South,Pro,PayPal,32.0,161,4,110.96,1
18468,Female,South,Basic,PayPal,41.0,145,1,98.68,1
18469,Male,East,Plus,Credit Card,,52,2,269.21,0
18470,Male,North,Basic,PayPal,27.0,15,2,0.0,0
18471,Male,East,Basic,Credit Card,14.0,127,1,31.87,1
18472,Male,South,Pro,Credit Card,45.0,179,4,53.67,1
18473,Female,West,Plus,Credit Card,,114,5,157.66,1
18474,Male,West,Pro,E-Wallet,29.0,56,1,160.77,1
18475,Non-Binary,South,Basic,PayPal,32.0,22,0,91.36,1
18476,Female,East,Plus,E-Wallet,33.0,39,0,173.24,0
18477,Male,West,Basic,Crypto,,141,1,46.77,1
18478,Female,South,Basic,Credit Card,34.0,79,1,5.93,1
18479,Female,North,BASIC,PayPal,32.0,17,1,,1
18480,Unknown,East,Pro,Crypto,44.0,163,3,62.78,1
18481,Male,East,Basic,,40.0,166,3,56.38,1
18482,Male,West,Pro,Crypto,26.0,103,0,59.86,1
18483,Unknown,East,Pro,E-Wallet,22.0,168,1,59.22,1
18484,Unknown,West,Plus,E-Wallet,25.0,0,3,202.04,0
18485,Female,West,Basic,PayPal,33.0,80,0,16.86,0
18486,Female,South,Basic,Crypto,21.0,91,0,40.34,1
18487,Male,West,Basic,Crypto,,169,2,14.98,1
18488,Female,North,Basic,E-Wallet,32.0,151,1,43.14,1
18489,Male,east,Pro,E-Wallet,8.0,116,0,86.64,1
18490,Male,West,Pro,PayPal,19.0,64,2,94.1,1
18491,Non-Binary,East,Pro,Credit Card,5.0,17,1,98.02,0
18492,Male,West,Plus,,30.0,89,0,217.83,1
18493,Female,south,PLUS,E-Wallet,44.0,13,0,137.04,0
18494,Unknown,North,Basic,PayPal,15.0,18,1,135.59,0
18495,Male,East,Plus,Credit Card,20.0,81,2,143.13,1
18496,Unknown,South,Basic,E-Wallet,32.0,108,4,3.24,1
18497,Unknown,east,Pro,Credit Card,23.0,6,4,78.04,0
18498,Female,South,Pro,PayPal,23.0,63,3,108.84,1
18499,Male,North,PLUS,Credit Card,39.0,1,1,120.1,0
18500,Male,West,Basic,E-Wallet,29.0,6,3,74.21,1
18501,Female,South,Pro,E-Wallet,,27,1,78.69,1
18502,Male,East,Plus,Credit Card,13.0,91,0,67.14,0
18503,Male,East,Pro,PayPal,,80,3,125.04,1
